chrom	start	end	pas	score	strand	polyAsite_exon_idx	nr_polyAsites_on_exon	exon	gene	CF1m25_KD_2	CF1m25_KD_3	CF1m25_OE_1	CF1m25_OE_2	CF1m25_OE_3	CF1m68_KD_1	CF1m68_KD_2	CF1m68_KD_3	CF1m68_OE_1	CF1m68_OE_2	CF1m68_OE_3	WT1_OE	WT2_OE	WT3_OE
22	43132863	43132908	22:-:43132884:-	10	-	1	2	ENST00000290429:4:4:43132206:43133486	ENST00000290429	111.86495	111.696724	109.089454	115.516507	107.545957	120.177973	110.036965	120.094297	107.946047	122.035591	118.679872	117.074696	112.360289	124.636778
2	105345503	105345544	2:+:105345524:+	9	+	1	2	ENST00000258457:4:4:105345315:105349211	ENST00000258457	77.469895	89.96145	42.690057	42.690883	50.641219	115.91878100000001	116.25775	124.037454	34.023942	34.99601	40.207738	53.088147	59.501757	53.892361
2	105348779	105348813	2:+:105348809:+	7	+	2	2	ENST00000258457:4:4:105345315:105349211	ENST00000258457	28.322024	25.677732000000002	51.551257	48.241062	45.481907	15.406295000000002	13.35559	15.732935000000001	53.197549	49.115687	46.873399	51.53651	54.474451	51.668232
2	108684163	108684188	2:+:108684188:+	6	+	1	2	ENST00000544547:10:10:108683885:108687238	ENST00000544547	63.322973	86.489452	59.683958	79.522233	71.43077199999999	109.230519	105.603291	98.69803399999999	94.297696	67.39330600000001	85.370997	97.19896700000001	100.2768	91.189297
2	108687208	108687238	2:+:108687234:+	1	+	2	2	ENST00000544547:10:10:108683885:108687238	ENST00000544547	85.769234	73.467106	86.678167	73.043992	67.013944	42.358992	38.811699	39.233096999999994	85.224644	84.787363	78.083466	97.32826999999999	88.103538	89.940363
2	109855973	109855976	2:+:109855976:+	1	+	1	2	ENST00000016946:23:23:109855862:109857693	ENST00000016946	23.193061	25.160226	11.258625	15.686079000000001	14.716414000000002	34.883223	31.240347999999997	27.324231	13.260613000000001	8.090662	15.6439	15.590256	22.120146	12.095841
2	109857684	109857704	2:+:109857686:+	1	+	2	2	ENST00000016946:23:23:109855862:109857693	ENST00000016946	12.061519	11.272233	21.285424	18.088124	21.189352	12.078801	12.441571000000001	12.041186999999999	23.613198	23.942815	24.17517	26.931983000000002	29.768833	28.588614
2	112116488	112116524	2:+:112116517:+	8	+	1	2	ENST00000283206:19:19:112116084:112119318	ENST00000283206	31.915117	30.005968	21.484106	8.825694	23.378728	35.382346999999996	48.824981	47.463446999999995	20.162336	15.782854	17.878743	28.280428999999998	24.400389	10.727146000000001
2	112119285	112119332	2:+:112119312:+	9	+	2	2	ENST00000283206:19:19:112116084:112119318	ENST00000283206	17.951372	14.951234	32.398348999999996	31.590526	31.108177	6.910095	7.312150999999999	4.856171	30.863884000000002	28.603174	29.849727	31.198984000000003	29.966334999999997	26.313159000000002
2	117831026	117831070	2:+:117831050:+	9	+	1	2	ENST00000263239:14:14:117830582:117832379	ENST00000263239	218.19231000000002	200.416158	90.241191	75.62801	76.571046	220.579542	218.23224900000002	225.35543900000002	108.46949199999999	91.093574	87.78074000000001	142.177964	153.45851499999998	139.16205300000001
2	117832345	117832391	2:+:117832387:+	9	+	2	2	ENST00000263239:14:14:117830582:117832379	ENST00000263239	94.702649	92.031476	162.150691	148.490028	153.142092	50.8441	47.133364	49.130688	188.905581	186.067894	167.59378	200.955446	188.57783899999998	185.988527
2	135058299	135058346	2:+:135058346:+	6	+	1	2	ENST00000425393:3:3:135058011:135059066	ENST00000425393	100.479778	111.320355	65.89607	66.310988	56.447825	113.98883500000001	84.212519	108.82056999999999	56.667797	64.465422	69.532763	91.601991	82.483728	70.35091700000001
2	135058848	135058863	2:+:135058863:+	2	+	2	2	ENST00000425393:3:3:135058011:135059066	ENST00000425393	1.042701	0.564553	2.039798	1.8197310000000002	2.208414	1.031523	1.650691	1.296743	10.371971	14.466172	3.6729160000000003	3.934508	5.673674	3.9521059999999997
2	149023498	149023509	2:+:149023509:+	3	+	1	2	ENST00000435030:26:26:149023078:149026759	ENST00000435030	18.416361	31.812537	0.0	0.0	0.0	75.78921	81.879725	76.21674200000001	0.0	0.0	0.0	0.0	0.0	0.0
2	149026739	149026777	2:+:149026777:+	9	+	2	2	ENST00000435030:26:26:149023078:149026759	ENST00000435030	38.185416	32.452363	79.168002	73.26236	75.06704	18.134839000000003	14.133188	16.235754	54.186279000000006	51.904973	51.984388	68.696875	69.143412	64.89324599999999
2	159231064	159231098	2:+:159231091:+	5	+	1	2	ENST00000263635:27:27:159229578:159232659	ENST00000263635	4.452617	12.438975	2.980224	10.463452	12.41281	20.386443	21.854602	20.020127	0.0	8.073336999999999	15.430132	14.408057000000001	20.665819	8.674104
2	159232645	159232692	2:+:159232692:+	9	+	2	2	ENST00000263635:27:27:159229578:159232659	ENST00000263635	38.382683	33.873153	55.670589	47.203815000000006	49.308555	16.437818	16.329562	17.466337	69.56006	62.646322999999995	63.080868	59.183863	58.496295999999994	64.773486
2	159768543	159768589	2:+:159768572:+	9	+	1	2	ENST00000259050:10:10:159767284:159771027	ENST00000259050	98.19710699999999	79.225542	91.764416	73.899265	64.691301	76.709816	75.849928	73.19982900000001	112.327477	116.370395	99.47965699999999	112.34589799999999	104.083189	107.801831
2	159771005	159771037	2:+:159771026:+	9	+	2	2	ENST00000259050:10:10:159767284:159771027	ENST00000259050	3.5367300000000004	3.6978190000000004	4.238541000000001	4.221775	3.7314580000000004	3.094569	2.496499	2.117132	5.816059	6.548758	7.1709309999999995	6.095716	6.732999	7.339625999999999
2	161235616	161235618	2:+:161235617:+	1	+	1	2	ENST00000392749:8:8:161235342:161236172	ENST00000392749	59.039443000000006	68.866003	49.021378000000006	50.042595	42.492932	62.745435	70.556804	71.651676	51.569052	78.377202	72.29230799999999	79.57680500000001	94.208123	71.36033
2	161236144	161236196	2:+:161236171:+	9	+	2	2	ENST00000392749:8:8:161235342:161236172	ENST00000392749	20.515854	16.588435999999998	11.907652	12.647129	6.777547	19.510203	15.306405999999999	14.912547	9.693431	10.204282000000001	9.153139	10.08564	8.654148	9.803277
2	162360403	162360444	2:+:162360426:+	9	+	1	2	ENST00000437150:8:8:162360217:162361420	ENST00000437150	105.05921000000001	87.22336999999999	51.48503	45.365887	62.482887	111.68177299999999	124.770404	123.94483000000001	43.601052	48.751867	55.093734	67.23759799999999	63.36201	80.941194
2	162361399	162361426	2:+:162361418:+	8	+	2	2	ENST00000437150:8:8:162360217:162361420	ENST00000437150	30.280611999999998	24.191077	33.537457	28.551575	18.18134	28.383519	22.413926999999997	24.849834	28.653782	22.400910999999997	23.242366	38.809394	36.412059	33.173742
2	168770234	168770272	2:+:168770260:+	9	+	1	2	ENST00000305747:10:10:168769510:168775137	ENST00000305747	36.579091999999996	53.77363100000001	2.887506	0.6733	1.979957	57.64327900000001	55.073051	61.105714	9.499562	17.307433	1.690707	8.534003	15.135782	0.718565
2	168775100	168775154	2:+:168775128:+	9	+	2	2	ENST00000305747:10:10:168769510:168775137	ENST00000305747	62.928438	57.537315	102.506469	95.481272	93.514912	40.218303999999996	37.50206	37.896658	136.40596000000002	139.810792	132.05006200000003	122.320706	126.544474	115.158566
2	170081823	170081867	2:+:170081849:+	9	+	1	2	ENST00000418381:39:39:170081726:170084127	ENST00000418381	53.67094	61.197497	6.874384	15.14016	26.748463	73.060665	77.30963	77.03713	16.420672	3.551575	39.508134999999996	18.268677	29.032691999999997	19.367033
2	170084080	170084136	2:+:170084105:+	9	+	2	2	ENST00000418381:39:39:170081726:170084127	ENST00000418381	18.6559	15.337010999999999	39.471415	33.228283000000005	39.694339	9.949205000000001	9.112905	8.653775999999999	50.405840999999995	47.12334	41.490342999999996	52.146082	44.599385999999996	52.301253
2	171482153	171482174	2:+:171482174:+	9	+	1	2	ENST00000375255:14:14:171480974:171485052	ENST00000375255	20.713122	21.217767000000002	14.689194	10.354268	8.11021	30.224732	26.71118	28.157852000000002	11.302539999999999	5.266726	3.556315	17.437443	10.305977	6.8434740000000005
2	171485024	171485062	2:+:171485050:+	9	+	2	2	ENST00000375255:14:14:171480974:171485052	ENST00000375255	25.954810000000002	21.961095	40.809204	38.414516	40.436823	17.657899	16.138573	17.016446	38.676789	39.950891	37.992328	37.036094	40.272312	37.827304999999996
2	171555025	171555060	2:+:171555060:+	9	+	1	2	ENST00000321348:4:4:171554524:171558133	ENST00000321348	34.197787	30.053014	9.76189	12.046617	20.713401	62.634519	61.553034999999994	69.402224	8.491445	14.102352999999999	8.783904	27.412251	14.812598000000001	20.290902
2	171558100	171558135	2:+:171558127:+	9	+	2	2	ENST00000321348:4:4:171554524:171558133	ENST00000321348	15.11917	15.271147000000001	12.31826	10.663622	9.442874	21.018667	19.74008	20.827282999999998	16.459446	16.406545	16.576704	19.58018	24.274706	18.49449
2	172596087	172596133	2:+:172596111:+	9	+	1	3	ENST00000282077:11:11:172595829:172608669	ENST00000282077	79.414392	54.14059	55.948744	96.209164	53.173280000000005	75.112619	75.113256	66.755809	28.963972	53.81069599999999	49.302576	66.554139	67.724994	49.016386
2	172598759	172598792	2:+:172598784:+	9	+	2	3	ENST00000282077:11:11:172595829:172608669	ENST00000282077	44.610711	35.303353	79.856765	85.472753	76.114133	18.323397	16.71154	15.825560000000001	74.174133	75.77848900000001	70.212932	71.11669	82.34009	62.754661
2	172608645	172608671	2:+:172608668:+	7	+	3	3	ENST00000282077:11:11:172595829:172608669	ENST00000282077	3.6917269999999998	3.481407	4.834586	4.367354	4.702399	5.623464	5.252198	4.512137	3.625343	5.006855000000001	4.566853	6.298907	7.684596000000001	4.157411
2	176131957	176131985	2:+:176131982:+	6	+	1	2	ENST00000429017:3:3:176131317:176132695	ENST00000429017	52.247794	51.327237	61.670774	62.58054	69.54600500000001	80.314601	72.807746	66.835202	63.899097	58.938825	57.134243000000005	52.829541000000006	61.171541000000005	52.592101
2	176132675	176132716	2:+:176132694:+	6	+	2	2	ENST00000429017:3:3:176131317:176132695	ENST00000429017	11.962885	8.120148	16.689256	15.067371	12.622228999999999	8.418558	5.866092	9.791734	15.121751999999999	13.461336	12.437386	17.548274	12.083489	17.262664
2	177538265	177538303	2:+:177538291:+	8	+	1	3	ENST00000264167:20:20:177538074:177543836	ENST00000264167	109.807728	129.752996	23.682848999999997	51.789537	44.891727	158.843447	160.935541	145.20877099999998	50.483388	50.848163	46.873399	69.601997	66.46816700000001	42.737497999999995
2	177539327	177539341	2:+:177539332:+	1	+	2	3	ENST00000264167:20:20:177538074:177543836	ENST00000264167	46.625661	41.729843	78.346785	65.928845	61.721365000000006	31.844113	29.576015	28.157852000000002	64.112352	77.597588	66.19021500000001	89.865635	89.41422800000001	88.41769000000001
2	177543815	177543848	2:+:177543836:+	9	+	3	3	ENST00000264167:20:20:177538074:177543836	ENST00000264167	13.724205	11.460417	48.465069	40.343431	40.931812	3.449502	3.192245	3.5991239999999998	51.956790000000005	52.338091999999996	47.786770000000004	62.083946999999995	56.808558	57.416751
2	190690663	190690684	2:+:190690679:+	9	+	1	2	ENST00000337386:10:10:190690245:190692766	ENST00000337386	62.84389399999999	66.28788	37.603808	37.795807	50.108153	105.903026	111.796792	107.02100800000001	70.296761	56.236162	50.429715	59.774963	81.765541	61.403074
2	190692740	190692779	2:+:190692765:+	9	+	2	2	ENST00000337386:10:10:190690245:190692766	ENST00000337386	66.676526	54.432276	77.220922	64.818809	61.740403	17.05895	13.873989000000002	14.542048000000001	104.068674	99.9985	88.655244	101.31819300000001	94.369715	94.474165
2	190963165	190963206	2:+:190963182:+	7	+	1	2	ENST00000320717:18:18:190962830:190965552	ENST00000320717	21.248563	37.853249	4.79485	0.5459189999999999	3.046088	105.182069	110.623574	108.741178	1.8611389999999999	5.786469	1.6712740000000001	0.0	4.650258	0.0
2	190965518	190965553	2:+:190965553:+	2	+	2	2	ENST00000320717:18:18:190962830:190965552	ENST00000320717	58.856266000000005	55.984795	17.536964	15.595092000000001	13.517017000000001	13.908923000000001	11.527552	12.239668	14.830948999999999	17.376732	17.256873000000002	20.226695	21.743098	19.247272
2	191424071	191424126	2:+:191424102:+	9	+	1	2	ENST00000392316:29:29:191423837:191425389	ENST00000392316	102.128373	121.16238799999999	59.551504	66.001634	92.486857	141.396289	148.152918	145.605734	81.134017	81.339736	115.395624	103.627177	113.92234499999999	93.08836099999999
2	191425363	191425389	2:+:191425384:+	9	+	2	2	ENST00000392316:29:29:191423837:191425389	ENST00000392316	58.602636	54.272318999999996	98.016265	76.556072	79.693286	29.481592	25.851729000000002	25.114475	97.84549200000001	91.093574	83.71915600000001	102.315674	92.93334200000001	98.18675
2	200478636	200478665	2:+:200478657:+	8	+	1	2	ENST00000619961:13:13:200477636:200482256	ENST00000619961	69.367823	64.37781	73.551935	74.718144	77.694291	72.19551700000001	65.877573	66.200062	74.057812	75.102823	71.28177	91.12172199999999	100.707712	94.867664
2	200482255	200482273	2:+:200482273:+	6	+	2	2	ENST00000619961:13:13:200477636:200482256	ENST00000619961	0.042272000000000004	0.141138	0.423854	0.20017000000000001	0.247495	0.45475699999999997	0.354694	0.198481	0.329577	0.20789699999999997	0.019433000000000002	0.628043	0.466821	0.975195
2	202560097	202560128	2:+:202560101:+	3	+	1	2	ENST00000374580:13:13:202559696:202567751	ENST00000374580	39.56629	47.7141	22.172869	28.023853000000003	19.989955	71.086352	76.245549	67.920232	34.624935	33.765952	40.343771999999994	19.229214000000002	34.49091	27.219920000000002
2	202567716	202567757	2:+:202567747:+	9	+	2	2	ENST00000374580:13:13:202559696:202567751	ENST00000374580	22.967612	21.311859	31.073805	24.438984	26.786539	10.603613000000001	10.272480999999999	9.963751	28.556846999999998	30.214377000000002	29.577659000000004	39.56674	36.860926	34.645089
2	205795454	205795482	2:+:205795482:+	1	+	1	2	ENST00000360409:17:17:205794754:205798133	ENST00000360409	27.631587	30.410564	8.768482	10.317872999999999	7.634258999999999	34.99414	38.238732	39.656523	4.924263	10.290906	8.550703	10.251886	5.206853	15.209622
2	205798117	205798142	2:+:205798142:+	9	+	2	2	ENST00000360409:17:17:205794754:205798133	ENST00000360409	14.020106	15.619287	41.974803	40.088668	45.120184	6.277871	5.743313	5.729488	33.461723	37.802621	39.2555	39.271190000000004	44.312111	40.136978000000006
2	206617961	206617984	2:+:206617984:+	7	+	1	3	ENST00000264377:26:26:206617579:206621130	ENST00000264377	44.793888	48.353927	27.643235999999998	28.569772999999998	21.969912	50.766459000000005	53.940757999999995	57.546286	34.237198	21.032255	31.812502000000002	31.272871999999996	19.965587	27.596311
2	206618434	206618471	2:+:206618465:+	9	+	2	3	ENST00000264377:26:26:206617579:206621130	ENST00000264377	11.286538	9.569166000000001	15.656111	20.508364999999998	17.305589	14.918262	13.164601000000001	15.230116	17.797139	12.16198	13.933759	19.857257999999998	28.996783	25.628812
2	206621108	206621136	2:+:206621126:+	8	+	3	3	ENST00000264377:26:26:206617579:206621130	ENST00000264377	2.198127	1.514883	11.56327	12.283182	11.613211999999999	0.6100399999999999	0.9003770000000001	0.860085	18.999125	18.20832	15.954835000000001	15.220819	15.423057	13.875144
2	216205370	216205394	2:+:216205394:+	9	+	1	2	ENST00000392132:21:21:216205188:216206291	ENST00000392132	1371.603217	1479.3158859999999	963.6323369999999	927.625942	869.8486029999999	1340.4807449999998	1333.853733	1276.471639	1236.513433	1304.484933	1183.2424019999999	1449.3211939999999	1446.0147949999998	1569.961472
2	216206250	216206302	2:+:216206301:+	10	+	2	2	ENST00000392132:21:21:216205188:216206291	ENST00000392132	80.781176	78.698627	217.437162	210.506452	217.70012599999998	114.37704199999999	113.638472	106.531421	324.109556	272.362511	284.777279	309.99487999999997	289.8601	320.599669
2	218754654	218754696	2:+:218754686:+	9	+	1	2	ENST00000392102:20:20:218754134:218755416	ENST00000392102	109.272287	104.404586	74.717534	73.498925	91.553993	105.65900900000001	116.476023	116.468708	88.830601	80.040379	96.933879	122.19140300000001	130.027679	114.576871
2	218755408	218755460	2:+:218755435:+	9	+	2	2	ENST00000392102:20:20:218754134:218755416	ENST00000392102	7.172095	6.981633	16.384611	15.576895	14.944871	5.745472	5.211272	5.186973	21.267387	22.556834	22.406729000000002	24.82619	19.570584	22.446596
2	219248879	219248924	2:+:219248904:+	10	+	1	2	ENST00000409638:8:8:219248421:219250337	ENST00000409638	88.615527	89.33103299999999	82.611817	70.132423	73.60110999999999	86.84758000000001	80.420023	84.288306	80.746279	90.521857	77.306129	104.144389	93.723347	103.13116
2	219250312	219250351	2:+:219250337:+	9	+	2	2	ENST00000409638:8:8:219248421:219250337	ENST00000409638	8.228887	9.051658999999999	10.821525	13.174851	10.109206	4.758316000000001	4.638305	4.27396	10.371971	12.872295	14.030926000000001	11.96977	14.363731	9.837495
2	222942182	222942229	2:+:222942217:+	9	+	1	2	ENST00000357430:17:17:222941497:222944639	ENST00000357430	191.99796	199.926879	193.555632	179.571029	176.596972	196.677047	194.93158799999998	186.62516100000002	194.93489499999998	169.020333	192.565719	195.857211	193.335825	184.29476699999998
2	222944530	222944577	2:+:222944570:+	1	+	2	2	ENST00000357430:17:17:222941497:222944639	ENST00000357430	15.710973999999998	12.683614	90.572327	75.937364	74.591088	2.0297709999999998	1.568838	2.117132	89.974426	91.093574	85.934566	78.46849300000001	78.92870400000001	73.05409
2	223967158	223967195	2:+:223967187:+	9	+	1	2	ENST00000258383:4:4:223966863:223967714	ENST00000258383	118.022524	119.346411	99.751418	90.786367	60.940805000000005	96.31984399999999	106.285394	115.740944	99.784178	113.14799099999999	133.585302	147.719524	127.83721000000001	147.682179
2	223967679	223967720	2:+:223967705:+	9	+	2	2	ENST00000258383:4:4:223966863:223967714	ENST00000258383	73.919074	75.000807	74.558588	67.31184	74.895697	77.885531	65.6593	65.432602	96.72105400000001	99.929201	88.344309	94.391243	89.27059100000001	94.95320799999999
2	226996504	226996541	2:+:226996528:+	9	+	1	2	ENST00000341329:7:7:226995431:226999215	ENST00000341329	17.951372	25.141407	11.695725	8.461748	13.022028	22.416214	24.555732	25.286492000000003	11.283154	9.944411	11.757217	8.349283999999999	14.97419	9.734842
2	226999210	226999211	2:+:226999211:+	2	+	2	2	ENST00000341329:7:7:226995431:226999215	ENST00000341329	21.67128	18.037454	36.822326000000004	32.282022999999995	40.474899	10.215405	9.085621000000002	9.937287	30.611855	34.043147999999995	34.53318	29.444157	27.937458000000003	25.047116
2	227357267	227357317	2:+:227357300:+	9	+	1	2	ENST00000337110:8:8:227356986:227357833	ENST00000337110	206.257606	225.04005899999999	173.382825	162.993282	158.967735	259.355933	258.844702	263.860772	125.84012	169.384153	140.523031	200.179628	209.046156	200.89019199999998
2	227357800	227357847	2:+:227357847:+	9	+	2	2	ENST00000337110:8:8:227356986:227357833	ENST00000337110	18.176821	17.435265	87.751048	80.104547	82.739375	20.852292000000002	21.172498	18.670455	103.97174	91.64796700000001	101.053763	90.27201600000001	88.80376899999999	83.61014899999999
2	227555110	227555131	2:+:227555131:+	8	+	1	2	ENST00000310078:13:13:227554436:227561214	ENST00000310078	121.26335300000001	120.635472	102.46673299999999	88.875649	88.86962700000001	142.383446	134.85189599999998	139.267571	123.029025	103.550075	112.48061200000001	117.73968300000001	113.222113	106.38181000000002
2	227561192	227561223	2:+:227561216:+	9	+	2	2	ENST00000310078:13:13:227554436:227561214	ENST00000310078	15.062807999999999	13.464579	33.868593	29.133889	28.328621999999996	13.065958	11.936814	12.504309	28.983358000000003	28.533875	26.74038	34.02518	32.390214	31.343113
2	236125238	236125271	2:+:236125271:+	5	+	1	2	ENST00000304032:18:18:236123919:236131800	ENST00000304032	41.158524	44.458514	7.059819999999999	6.605623	11.498984	65.374155	68.51049300000001	61.105714	16.013548	12.317903	10.358011	23.699406	16.231016	16.766512
2	236131779	236131807	2:+:236131806:+	9	+	2	2	ENST00000304032:18:18:236123919:236131800	ENST00000304032	14.978264000000001	14.019722	26.941227	27.84188	25.644256	9.261523	9.467599	8.865489	20.705168	25.398094	23.125764999999998	26.193108	28.440188	25.457725
2	240578696	240578736	2:+:240578724:+	9	+	1	2	ENST00000270357:11:11:240577599:240581372	ENST00000270357	61.22348	62.185464	46.027908000000004	60.287679000000004	70.631173	79.582552	80.52916	81.31109000000001	80.80444	89.03192800000001	105.44571499999999	104.07050100000001	99.34315699999999	105.817224
2	240581363	240581382	2:+:240581382:+	2	+	2	2	ENST00000270357:11:11:240577599:240581372	ENST00000270357	0.084543	0.08468300000000001	0.039736	0.054591999999999995	0.114228	0.06655	0.081852	0.11908900000000001	0.29080300000000003	0.103949	0.34980100000000003	0.147775	0.125683	0.102652
2	241182996	241183034	2:+:241183024:+	9	+	1	2	ENST00000234038:10:10:241182647:241183652	ENST00000234038	80.555727	87.129278	85.923177	96.409335	88.031953	83.88611	82.15256600000001	77.685502	146.080004	130.039629	153.75718799999999	146.943706	152.614646	173.071469
2	241183631	241183674	2:+:241183651:+	9	+	2	2	ENST00000234038:10:10:241182647:241183652	ENST00000234038	2.26858	2.785126	9.391017999999999	7.005963	8.529047	3.9153510000000002	4.515526	3.8902300000000003	13.764672000000001	15.228462	12.709454	8.829553	12.747812	12.198493
2	24769157	24769209	2:+:24769190:+	8	+	1	2	ENST00000288599:22:22:24768221:24770702	ENST00000288599	28.575653999999997	24.238123	19.431062	18.470267	15.896773999999999	42.270259	37.256503	42.117689	5.738511	16.042725	10.630078999999999	16.476906	14.597142000000002	4.448258
2	24770678	24770715	2:+:24770699:+	9	+	2	2	ENST00000288599:22:22:24768221:24770702	ENST00000288599	23.897588	23.485386	37.352144	32.482194	40.398747	18.600689000000003	18.266735999999998	18.022084	34.372906	29.088268	29.655393	44.036932	41.834368	45.817060999999995
2	27026425	27026445	2:+:27026435:+	3	+	1	2	ENST00000405074:7:7:27026280:27027196	ENST00000405074	49.37332	48.598566	61.617792	61.361321	54.467867000000005	62.50141899999999	54.786567000000005	39.140473	46.664176	57.62214300000001	50.099346999999995	60.957163	49.518964000000004	54.422731000000006
2	27027171	27027219	2:+:27027195:+	9	+	2	2	ENST00000405074:7:7:27026280:27027196	ENST00000405074	43.032568	47.187185	35.564009999999996	39.852103	45.15826	56.711580000000005	63.599346	59.451705000000004	28.944584999999996	29.348139	33.989045000000004	42.226689	41.15209	49.598081
2	27099946	27100017	2:+:27099968:+	9	+	1	2	ENST00000260598:8:8:27099665:27100772	ENST00000260598	141.032407	153.661797	101.77797	125.63421000000001	112.49585	123.649657	127.63523899999998	139.929174	64.228673	94.437253	77.053495	102.79594200000001	109.36186000000001	126.895125
2	27100730	27100778	2:+:27100755:+	8	+	2	2	ENST00000260598:8:8:27099665:27100772	ENST00000260598	6.340751999999999	6.115986	15.960757000000001	14.412267000000002	19.609194	11.202561	10.39526	10.8503	9.809752	12.144655	9.366907000000001	13.35516	16.518291	17.810142000000003
2	27650888	27650909	2:+:27650909:+	6	+	1	2	ENST00000264718:14:14:27650115:27651508	ENST00000264718	153.136198	144.036176	116.82479099999999	129.49203899999998	128.659156	132.046033	130.445506	136.634388	130.551127	118.986434	115.959193	145.650675	143.637314	143.695855
2	27651497	27651526	2:+:27651526:+	9	+	2	2	ENST00000264718:14:14:27650115:27651508	ENST00000264718	14.541457000000001	15.798062	18.252218	20.235406	19.323623	13.720365	12.605276	13.615803	20.56946	20.062069	17.373473999999998	21.667501	27.201316	29.426940000000002
2	277433	277475	2:+:277474:+	3	+	1	2	ENST00000272065:6:6:277227:278283	ENST00000272065	293.464077	315.368468	2.450407	62.926289000000004	90.621128	477.14038099999993	497.66284	481.885642	90.614192	52.303443	60.865458999999994	101.74304599999999	165.21882	131.25784
2	278216	278232	2:+:278232:+	3	+	2	2	ENST00000272065:6:6:277227:278283	ENST00000272065	423.956746	398.781108	595.700472	580.785263	582.754776	294.438806	281.872522	290.893898	433.742259	409.62656400000003	435.969255	517.249233	494.43554400000005	481.83192699999995
2	28412934	28412986	2:+:28412970:+	10	+	1	2	ENST00000379619:4:4:28411879:28417312	ENST00000379619	15.189623000000001	13.059983	6.993593	12.537945	6.434862	25.754799	24.050976000000002	25.27326	3.683504	5.890418	5.0332550000000005	6.243491000000001	14.040547	4.03765
2	28417297	28417321	2:+:28417321:+	10	+	2	2	ENST00000379619:4:4:28411879:28417312	ENST00000379619	7.383453	6.200669	16.609783	17.997137	20.408792000000002	6.178046	5.66146	6.033825	15.683971	20.425889	19.375116000000002	17.178836999999998	17.056931	16.253252
2	29181930	29181963	2:+:29181954:+	7	+	1	2	ENST00000320081:16:16:29181572:29183813	ENST00000320081	27.645677000000003	27.051477000000002	15.417694000000001	17.342033999999998	28.290546000000003	49.15817	55.414102	49.712899	3.547796	6.029016	20.463387	10.713683	26.141991	18.066773
2	29183769	29183829	2:+:29183806:+	8	+	2	2	ENST00000320081:16:16:29181572:29183813	ENST00000320081	16.824127999999998	14.800685999999999	28.318753000000005	22.837621	23.645260999999998	5.312898000000001	4.529168	4.379816	19.115446	18.104371	13.875459	19.746426	20.773547	20.718619
2	30159523	30159575	2:+:30159550:+	9	+	1	2	ENST00000402003:4:4:30158619:30160533	ENST00000402003	70.974147	62.571242000000005	73.684389	86.54639399999999	83.005907	79.815477	72.28934699999999	73.68941600000001	40.053256	49.912626	49.866146	68.031888	58.639933	57.912902
2	30160500	30160553	2:+:30160532:+	9	+	2	2	ENST00000402003:4:4:30158619:30160533	ENST00000402003	40.961256	33.769652	72.598263	64.363876	65.58609	37.301202	36.151495000000004	33.305128	45.442803999999995	32.865065	40.985074	46.49369	46.610308	47.716126
2	32154858	32154869	2:+:32154862:+	2	+	1	2	ENST00000345662:16:16:32154374:32157636	ENST00000345662	37.917695	43.169452	40.226405	56.302468999999995	47.347636	65.629263	65.61837299999999	63.408094999999996	39.122687	32.830415	45.610227	56.597802	40.523677	38.870934999999996
2	32157625	32157660	2:+:32157660:+	9	+	2	2	ENST00000345662:16:16:32154374:32157636	ENST00000345662	45.061608	41.729843	63.233736	49.460282	47.804549	31.633371	29.876140999999997	31.333548999999998	38.560468	41.544768	35.699185	45.49621	41.69073	49.101929
2	32220685	32220721	2:+:32220703:+	6	+	1	2	ENST00000282587:14:14:32220213:32224379	ENST00000282587	54.135929000000004	61.075178	41.365513	47.494972	59.13219	54.870367	53.981685	64.704838	43.019446	40.938402	39.0806	35.743064000000004	51.170792999999996	40.393608
2	32224352	32224390	2:+:32224378:+	8	+	2	2	ENST00000282587:14:14:32220213:32224379	ENST00000282587	43.300289	38.220208	78.571957	70.532763	71.392696	26.231740000000002	22.714052	23.592787	58.587095999999995	61.15639399999999	56.939909	60.864803	63.326101	56.835055000000004
2	38781926	38781932	2:+:38781927:+	2	+	1	2	ENST00000281950:3:3:38781517:38785000	ENST00000281950	335.679393	339.82300299999997	218.602761	221.406639	217.205137	325.384495	327.218774	317.834399	188.67293899999999	193.604164	200.41682	274.805972	285.44325200000003	279.162431
2	38784980	38785008	2:+:38785001:+	9	+	2	2	ENST00000281950:3:3:38781517:38785000	ENST00000281950	3.395825	2.8980360000000003	15.735584	14.048321	15.059099	3.039111	2.30551	2.699343	12.310657	12.595099000000001	12.398519	15.128459	15.333282999999998	13.259232
2	42330706	42330745	2:+:42330742:+	9	+	1	2	ENST00000318522:23:23:42329734:42332548	ENST00000318522	95.548082	103.661259	52.756592000000005	60.597033999999994	74.248403	165.265509	183.117552	173.313695	32.240351000000004	50.103198	43.997254	70.303928	60.453355	44.089084
2	42332523	42332551	2:+:42332546:+	9	+	2	2	ENST00000318522:23:23:42329734:42332548	ENST00000318522	145.20321299999998	136.988678	208.721662	189.816113	190.780321	71.54111	65.536521	62.045191	154.144938	140.001364	141.999971	170.144371	172.22114	162.446975
